danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,dance_style
0.765,0.889,-3.418,0.0486,0.000159,0.625,0.0603,0.337,132.005,Breaking
0.559,0.489,-10.156,0.0376,0.0592,0.0129,0.149,0.178,105.719,Hip Hop
0.715,0.849,-3.434,0.0804,0.0936,4.46e-05,0.12,0.293,96.021,Breaking
0.603,0.397,-10.222,0.0346,0.927,0.787,0.0856,0.473,81.794,Salsa
0.716,0.72,-7.166,0.116,0.018,0.838,0.165,0.199,138.057,Breaking
0.757,0.725,-7.259,0.0275,0.399,0.0,0.108,0.965,122.439,Hip Hop
0.453,0.601,-6.33,0.0913,0.154,0.0,0.267,0.538,175.876,Contemporary
0.785,0.906,-10.132,0.0525,1.78e-05,0.733,0.0601,0.515,123.974,Breaking
0.427,0.314,-16.865,0.0367,0.96,0.895,0.096,0.928,105.85,Ballet
0.665,0.596,-3.896,0.0267,0.149,4.84e-05,0.327,0.207,115.265,Hip Hop
0.601,0.591,-7.407,0.0337,0.0188,0.0766,0.126,0.37,150.044,Breaking
0.688,0.78,-10.831,0.0517,0.273,0.00208,0.0544,0.653,177.066,Salsa
0.834,0.878,-9.484,0.15,0.0461,0.0,0.334,0.418,102.848,Breaking
0.522,0.709,-10.67,0.0433,0.482,0.0,0.701,0.816,145.275,Salsa
0.517,0.397,-14.094,0.0394,0.0817,0.767,0.353,0.17,83.773,Hip Hop
0.839,0.972,-5.72,0.102,0.431,0.0002,0.0907,0.365,130.012,Contemporary
0.718,0.337,-13.736,0.0369,0.236,0.638,0.203,0.312,100.004,Hip Hop
0.65,0.327,-11.441,0.0324,0.725,0.000302,0.0824,0.196,140.047,Contemporary
0.807,0.674,-10.832,0.0512,0.0201,0.51,0.107,0.743,124.653,Breaking
0.566,0.518,-6.892,0.042,0.779,4.5e-06,0.0767,0.923,155.711,Hip Hop
0.503,0.889,-4.608,0.0368,0.0149,0.00186,0.199,0.301,149.934,Breaking
0.585,0.956,-3.263,0.0763,0.00198,0.00108,0.283,0.579,134.026,K-Pop
0.767,0.89,-4.281,0.0738,0.463,0.0037,0.363,0.859,140.363,Breaking
0.713,0.651,-5.853,0.0255,0.152,3.58e-06,0.0927,0.945,108.015,K-Pop
0.536,0.0486,-17.507,0.132,0.92,0.822,0.0821,0.157,128.263,Ballet
0.694,0.67,-5.624,0.105,0.471,0.0,0.183,0.443,125.509,Contemporary
0.462,0.87,-4.806,0.0511,0.011,2.48e-06,0.124,0.787,180.026,K-Pop
0.462,0.55,-8.477,0.125,0.747,0.0,0.183,0.632,80.663,Hip Hop
0.79,0.73,-4.98,0.0926,0.0586,0.0,0.0878,0.513,93.985,Contemporary
0.722,0.833,-3.915,0.094,0.0556,0.0,0.195,0.53,93.941,K-Pop
0.888,0.702,-11.143,0.0626,0.000971,0.853,0.0731,0.924,119.154,Breaking
0.802,0.921,-3.163,0.0442,0.235,0.0,0.703,0.844,129.018,Salsa
0.285,0.48,-8.668,0.0302,0.455,1.7e-05,0.284,0.0669,137.416,Ballet
0.757,0.678,-11.225,0.0323,0.0399,0.849,0.129,0.13,115.01,Breaking
0.608,0.917,-5.341,0.0601,0.236,0.0,0.13,0.936,117.875,Contemporary
0.55,0.958,-5.292,0.0678,0.0227,0.129,0.128,0.595,120.052,K-Pop
0.287,0.127,-18.183,0.0383,0.944,0.433,0.423,0.215,85.558,Ballet
0.263,0.759,-7.288,0.0431,0.0555,0.0,0.231,0.429,179.904,Contemporary
0.195,0.178,-11.356,0.0331,0.429,0.925,0.0885,0.0545,75.227,K-Pop
0.731,0.73,-6.302,0.123,0.411,0.0,0.052,0.503,79.999,Hip Hop
0.535,0.444,-11.212,0.0291,0.669,0.0278,0.104,0.217,83.99,Contemporary
0.365,0.453,-6.795,0.0341,0.565,0.0,0.097,0.175,103.795,Contemporary
0.707,0.327,-8.562,0.0621,0.288,0.06,0.109,0.244,82.155,Ballet
0.665,0.797,-8.564,0.0456,0.245,0.82,0.281,0.311,99.975,Hip Hop
0.7,0.917,-4.897,0.115,0.0773,0.0,0.065,0.888,130.04,Hip Hop
0.216,0.203,-26.57,0.153,0.000827,0.000466,0.133,0.039,132.84,Ballet
0.583,0.856,-5.446,0.0445,0.00484,0.0,0.224,0.48,168.053,Contemporary
0.617,0.749,-3.562,0.0819,0.104,0.000237,0.0696,0.307,174.914,Breaking
0.446,0.287,-9.367,0.0533,0.899,0.0,0.102,0.252,176.829,Contemporary
0.383,0.126,-20.645,0.046,0.986,0.421,0.0859,0.416,90.957,Ballet
0.375,0.457,-7.018,0.0315,0.868,0.0145,0.191,0.415,174.839,Contemporary
0.909,0.365,-9.954,0.0938,0.0996,0.0,0.261,0.739,119.983,Hip Hop
0.74,0.535,-6.881,0.0423,0.309,0.417,0.106,0.229,99.99,Breaking
0.486,0.627,-4.161,0.0397,0.496,9.59e-05,0.0872,0.871,173.956,Hip Hop
0.604,0.869,-4.651,0.0472,0.583,0.0,0.181,0.69,139.997,K-Pop
0.493,0.901,-6.392,0.0605,3.53e-05,0.881,0.221,0.821,175.054,K-Pop
0.388,0.339,-12.082,0.123,0.894,0.876,0.135,0.672,82.183,Ballet
0.6,0.682,-13.52,0.0425,0.268,0.853,0.0906,0.914,170.004,Ballet
0.569,0.919,-5.378,0.135,0.00089,9.44e-05,0.0524,0.256,95.073,Hip Hop
0.568,0.541,-11.245,0.0264,0.395,0.955,0.0778,0.508,93.241,Ballet
0.757,0.745,-3.085,0.038,0.395,0.0,0.308,0.598,119.8,Hip Hop
0.442,0.346,-11.321,0.0595,0.889,7.03e-06,0.141,0.265,116.838,Salsa
0.373,0.951,-2.124,0.119,0.0886,1.34e-06,0.0952,0.552,197.779,K-Pop
0.708,0.631,-5.977,0.196,0.646,0.0,0.342,0.851,83.813,Hip Hop
0.36,0.595,-12.783,0.0327,0.156,0.206,0.0961,0.211,97.122,Ballet
0.619,0.92,-6.381,0.0451,0.00517,0.888,0.361,0.113,124.02,Breaking
0.321,0.906,-3.967,0.141,0.000439,0.0,0.0862,0.641,189.776,K-Pop
0.56,0.842,-6.284,0.0495,0.275,0.0,0.682,0.68,147.954,Salsa
0.539,0.477,-6.331,0.0279,0.743,0.0,0.344,0.644,122.502,Salsa
0.753,0.788,-7.271,0.0383,0.126,1.07e-06,0.141,0.964,127.521,Contemporary
0.345,0.17,-15.287,0.0466,0.974,6.47e-06,0.18,0.596,82.465,Contemporary
0.492,0.581,-5.922,0.047,0.471,0.0,0.0509,0.351,100.033,K-Pop
0.339,0.455,-7.308,0.0287,0.0141,0.0,0.136,0.229,133.741,Hip Hop
0.268,0.211,-22.961,0.042,0.831,0.8,0.482,0.0608,119.618,Ballet
0.496,0.271,-10.516,0.0372,0.000386,0.567,0.134,0.101,83.0,Ballet
0.646,0.871,-7.572,0.177,0.08,0.32,0.125,0.16,144.859,Breaking
0.428,0.442,-10.485,0.0303,0.775,0.000132,0.0818,0.687,105.829,Contemporary
0.326,0.716,-3.547,0.0306,0.00227,0.00171,0.123,0.648,143.148,Contemporary
0.555,0.896,-3.832,0.0356,0.0027,0.0,0.0649,0.7,128.057,K-Pop
0.686,0.912,-3.411,0.0685,0.0533,0.0,0.392,0.511,99.952,Salsa
0.595,0.387,-9.832,0.0693,0.965,0.000897,0.167,0.647,117.042,Salsa
0.511,0.915,-1.719,0.176,0.00166,0.00376,0.209,0.537,107.077,K-Pop
0.802,0.622,-5.998,0.0713,0.0363,7.42e-06,0.448,0.245,84.0,K-Pop
0.406,0.0556,-25.052,0.039,0.99,0.94,0.101,0.108,80.348,Ballet
0.582,0.921,-6.444,0.0869,0.00155,0.00258,0.126,0.12,145.961,Breaking
0.619,0.259,-9.948,0.0478,0.128,0.881,0.0987,0.459,150.518,Ballet
0.592,0.848,-5.631,0.0887,0.00134,1.15e-06,0.0964,0.399,129.9,Contemporary
0.724,0.873,-7.402,0.155,0.00103,0.514,0.0843,0.492,147.994,Breaking
0.733,0.657,-6.843,0.0272,0.013,6.73e-05,0.317,0.433,109.954,Contemporary
0.2,0.0191,-24.818,0.0446,0.988,0.911,0.126,0.169,72.652,Ballet
0.563,0.438,-8.971,0.0295,0.444,4.33e-06,0.0778,0.145,125.901,Salsa
0.68,0.541,-5.909,0.032,0.341,1.02e-06,0.23,0.447,97.005,Breaking
0.58,0.768,-9.955,0.0337,0.166,0.0051,0.503,0.709,119.455,Contemporary
0.802,0.799,-5.77,0.0288,0.427,2.03e-06,0.207,0.901,114.188,K-Pop
0.638,0.742,-11.421,0.0485,0.0111,9.45e-05,0.0762,0.698,120.772,Breaking
0.591,0.973,-6.748,0.0773,0.00598,0.846,0.0577,0.48,132.051,Breaking
0.136,0.975,-15.894,0.19,0.658,0.484,0.303,0.0164,141.594,Ballet
0.675,0.713,-6.871,0.0346,0.0965,0.43,0.0853,0.929,123.999,Breaking
0.225,0.124,-26.385,0.0544,0.965,0.905,0.0937,0.0479,132.853,Ballet
0.392,0.433,-13.313,0.0364,0.92,0.646,0.0937,0.0432,100.253,Contemporary
0.42,0.916,-8.598,0.08,0.166,0.0977,0.457,0.287,135.172,Hip Hop
0.374,0.351,-10.522,0.044,0.832,0.71,0.103,0.0852,82.56,Ballet
0.49,0.967,-3.68,0.085,0.000863,4.19e-06,0.0901,0.374,159.998,Salsa
0.604,0.805,-4.335,0.0478,0.00129,3.17e-06,0.124,0.726,154.996,K-Pop
0.767,0.745,-6.144,0.0589,0.45,0.0,0.281,0.448,97.076,Hip Hop
0.413,0.622,-6.479,0.0311,0.362,0.0,0.133,0.661,91.645,Salsa
0.483,0.321,-10.401,0.0719,0.82,0.000107,0.128,0.148,141.28,Contemporary
0.578,0.949,-5.297,0.0462,0.362,0.0,0.621,0.96,106.703,Salsa
0.699,0.364,-9.705,0.0437,0.741,0.861,0.131,0.358,82.984,Ballet
0.598,0.96,-1.892,0.0507,0.0391,0.000116,0.0716,0.484,159.991,K-Pop
0.655,0.873,-3.554,0.0333,0.268,0.0825,0.3,0.939,143.461,Salsa
0.14,0.762,-18.283,0.166,0.385,0.973,0.112,0.0327,84.1,Ballet
0.632,0.735,-8.107,0.0401,0.00796,0.0243,0.349,0.686,142.06,Breaking
0.598,0.905,-4.321,0.103,0.608,0.0,0.489,0.736,98.665,Salsa
0.507,0.399,-12.533,0.0282,0.82,0.000432,0.639,0.327,106.256,Salsa
0.487,0.491,-12.063,0.0279,0.595,0.147,0.113,0.435,144.287,Hip Hop
0.693,0.988,-5.658,0.101,0.000112,0.831,0.641,0.349,146.999,Breaking
0.684,0.61,-7.978,0.0494,0.444,0.0,0.135,0.712,91.056,Hip Hop
0.505,0.833,-4.632,0.0475,0.00772,7.9e-05,0.069,0.565,130.121,Contemporary
0.551,0.693,-4.757,0.034,0.0476,2.4e-06,0.146,0.193,80.088,Hip Hop
0.837,0.762,-6.02,0.048,0.267,6.76e-06,0.583,0.912,130.014,K-Pop
0.218,0.467,-7.747,0.0308,0.0386,0.0,0.171,0.229,136.743,Salsa
0.633,0.442,-8.463,0.0296,0.036,7.57e-06,0.0672,0.241,121.617,Contemporary
0.459,0.89,-4.448,0.044,0.00245,7.23e-06,0.306,0.809,181.837,Contemporary
0.44,0.968,-2.424,0.0395,0.000453,0.0,0.0663,0.865,140.868,Breaking
0.649,0.69,-5.384,0.0296,0.0247,0.0,0.161,0.593,104.04,Breaking
0.382,0.83,-8.322,0.0662,0.000354,0.81,0.152,0.0345,135.991,Breaking
0.262,0.606,-6.646,0.0484,0.247,0.0,0.125,0.275,189.857,Contemporary
0.426,0.305,-10.094,0.0365,0.863,0.0,0.0993,0.537,82.059,Contemporary
0.467,0.481,-6.947,0.0255,0.227,0.000189,0.11,0.248,147.886,Contemporary
0.637,0.395,-9.767,0.0336,0.591,0.0,0.103,0.628,135.852,Salsa
0.689,0.812,-5.084,0.0995,0.0977,0.000308,0.109,0.706,108.064,Breaking
0.616,0.706,-6.846,0.0233,0.00975,0.309,0.111,0.655,89.995,Contemporary
0.784,0.802,-5.026,0.046,0.238,0.84,0.264,0.894,93.009,Ballet
0.566,0.419,-7.661,0.0385,0.771,0.0,0.28,0.186,147.881,Contemporary
0.157,0.0497,-23.972,0.0356,0.987,0.91,0.0824,0.194,69.545,Ballet
0.762,0.649,-5.624,0.0527,0.58,1.7e-05,0.0971,0.501,145.09,Hip Hop
0.636,0.679,-6.41,0.069,0.52,0.0,0.0601,0.864,93.914,Salsa
0.475,0.347,-6.538,0.213,0.776,0.00012,0.113,0.285,175.2,K-Pop
0.407,0.508,-9.213,0.0324,0.478,1.41e-06,0.18,0.459,79.583,Contemporary
0.658,0.737,-8.233,0.0339,0.0016,2.73e-06,0.15,0.456,130.26,Breaking
0.735,0.906,-3.658,0.11,0.0342,0.0,0.292,0.71,92.023,Hip Hop
0.491,0.49,-6.113,0.0305,0.762,0.0,0.4,0.383,85.989,K-Pop
0.759,0.548,-6.049,0.029,0.0392,0.0,0.0828,0.749,116.967,Contemporary
0.632,0.933,-3.605,0.0782,0.587,4.86e-06,0.449,0.786,105.118,Salsa
0.505,0.755,-7.568,0.0315,0.00076,0.0725,0.348,0.532,157.993,Hip Hop
0.312,0.424,-8.841,0.0377,0.792,0.0,0.602,0.371,99.099,Ballet
0.736,0.48,-8.493,0.201,0.71,1.9e-05,0.108,0.925,90.737,Salsa
0.718,0.416,-7.583,0.0744,0.0117,0.0,0.341,0.459,130.105,Salsa
0.428,0.414,-5.729,0.0403,0.897,0.0,0.238,0.508,79.108,Contemporary
0.489,0.824,-3.118,0.137,0.162,2.15e-06,0.104,0.917,83.003,K-Pop
0.591,0.764,-5.484,0.0483,0.0383,0.0,0.103,0.478,169.928,Contemporary
0.636,0.849,-7.075,0.106,0.0438,0.0,0.372,0.917,156.036,Contemporary
0.465,0.653,-5.515,0.0273,0.111,0.000125,0.172,0.233,143.912,Contemporary
0.427,0.587,-5.527,0.033,0.642,0.0,0.315,0.579,130.144,Ballet
0.716,0.444,-8.245,0.0405,0.329,1.63e-06,0.209,0.695,130.936,K-Pop
0.606,0.554,-13.132,0.063,0.355,0.0002,0.0637,0.842,112.402,Salsa
0.919,0.622,-7.384,0.0997,0.23,4.24e-06,0.122,0.423,140.022,Hip Hop
0.518,0.664,-5.168,0.038,0.374,0.0,0.336,0.44,83.953,Hip Hop
0.635,0.542,-7.661,0.0884,0.94,3.19e-05,0.102,0.849,133.361,Salsa
0.747,0.473,-8.565,0.0448,0.0096,0.82,0.158,0.575,91.984,Ballet
0.556,0.557,-5.171,0.11,0.0687,0.805,0.151,0.536,191.796,Ballet
0.859,0.44,-11.224,0.0514,0.14,0.537,0.689,0.743,121.002,Breaking
0.485,0.873,-4.043,0.134,0.0709,0.000291,0.338,0.371,90.073,Breaking
0.596,0.437,-11.855,0.0337,0.378,1.52e-05,0.139,0.446,108.721,K-Pop
0.759,0.945,-1.518,0.192,0.0408,0.165,0.353,0.437,174.079,Breaking
0.569,0.199,-10.317,0.0322,0.982,0.816,0.0867,0.459,74.939,Ballet
0.771,0.707,-6.404,0.055,0.389,0.0,0.0745,0.317,127.963,Salsa
0.355,0.383,-8.556,0.105,0.471,0.00144,0.422,0.741,177.291,Hip Hop
0.341,0.494,-8.055,0.0288,0.246,0.00109,0.149,0.271,83.603,Hip Hop
0.719,0.932,-6.826,0.0671,0.0656,0.815,0.043,0.669,176.013,Hip Hop
0.423,0.961,-4.312,0.0617,3.78e-05,0.892,0.116,0.419,94.992,K-Pop
0.626,0.88,-2.384,0.0504,0.205,0.0,0.128,0.534,95.079,Breaking
0.724,0.537,-10.006,0.0289,0.00682,0.00146,0.0788,0.344,110.014,Breaking
0.148,0.0865,-21.967,0.0496,0.976,0.918,0.0883,0.0393,139.151,Ballet
0.519,0.429,-7.707,0.0317,0.658,0.0,0.111,0.396,129.491,Contemporary
0.621,0.491,-9.077,0.0294,0.849,1.08e-05,0.0774,0.674,109.981,Contemporary
0.519,0.566,-6.381,0.0293,0.465,0.0,0.0311,0.463,105.877,Hip Hop
0.769,0.527,-3.79,0.0436,0.429,0.0,0.197,0.958,125.967,Hip Hop
0.757,0.723,-7.632,0.034,0.0407,1.67e-06,0.111,0.594,100.039,Breaking
0.637,0.705,-7.546,0.0502,0.121,0.0,0.0857,0.553,158.013,Contemporary
0.602,0.867,-1.859,0.054,0.153,4.91e-06,0.145,0.686,134.013,K-Pop
0.599,0.854,-5.429,0.0436,0.0746,0.0,0.278,0.311,119.986,Ballet
0.58,0.767,-7.696,0.0313,0.294,0.959,0.13,0.39,120.055,Hip Hop
0.619,0.184,-12.242,0.0324,0.651,0.847,0.134,0.389,146.338,Hip Hop
0.625,0.569,-5.954,0.0271,0.26,0.0,0.127,0.361,149.987,Contemporary
0.581,0.159,-16.91,0.0346,0.965,0.00016,0.349,0.447,143.92,Contemporary
0.151,0.859,-20.605,0.0746,8.41e-06,0.946,0.717,0.03,134.937,Ballet
0.167,0.133,-26.88,0.0822,0.774,0.692,0.729,0.204,142.844,Ballet
0.504,0.963,-4.882,0.149,0.00542,7.06e-05,0.495,0.236,155.017,Breaking
0.531,0.475,-9.707,0.0487,0.28,0.0,0.162,0.301,89.947,Contemporary
0.493,0.0713,-19.019,0.0689,0.994,0.94,0.087,0.292,56.864,Ballet
0.457,0.0163,-18.038,0.0489,0.995,0.963,0.135,0.198,68.344,Ballet
0.711,0.769,-8.113,0.0364,0.19,0.928,0.146,0.482,124.987,Hip Hop
0.462,0.472,-6.913,0.0281,0.726,0.000107,0.136,0.238,116.777,K-Pop
0.361,0.69,-5.451,0.0797,0.485,0.000297,0.117,0.328,202.086,K-Pop
0.773,0.641,-6.523,0.155,0.309,0.0,0.181,0.835,86.967,K-Pop
0.701,0.611,-9.743,0.033,0.396,0.0,0.553,0.748,128.07,Contemporary
0.658,0.634,-5.797,0.0413,0.0106,0.0,0.132,0.29,139.98,Contemporary
0.624,0.554,-8.113,0.0225,0.191,0.00131,0.299,0.311,97.031,Contemporary
0.716,0.524,-5.097,0.0349,0.457,0.0,0.0733,0.273,125.822,Salsa
0.515,0.9,-8.962,0.0551,0.0671,0.0,0.334,0.827,106.47,Salsa
0.542,0.401,-16.567,0.029,0.0493,0.00254,0.109,0.764,126.57,Contemporary
0.953,0.652,-4.159,0.0849,0.00456,0.0,0.0287,0.73,122.997,Breaking
0.4,0.521,-8.986,0.0404,0.657,9.2e-05,0.34,0.639,174.086,Hip Hop
0.643,0.511,-9.949,0.0329,0.0625,0.00167,0.0845,0.538,146.879,Salsa
0.633,0.976,-5.362,0.0519,0.00281,1.29e-05,0.382,0.493,142.027,Breaking
0.414,0.919,-2.475,0.069,0.00182,0.000136,0.387,0.643,148.116,K-Pop
0.661,0.8,-2.847,0.0356,0.822,0.0,0.346,0.653,139.018,Salsa
0.865,0.384,-11.953,0.0577,0.024,0.434,0.0682,0.852,122.48,Hip Hop
0.509,0.731,-4.475,0.0397,0.451,0.00389,0.411,0.641,147.97,Contemporary
0.426,0.687,-3.982,0.0344,0.591,4.77e-06,0.266,0.217,149.876,K-Pop
0.715,0.842,-4.662,0.214,0.664,0.000753,0.149,0.725,90.028,Salsa
0.761,0.72,-6.516,0.131,0.129,0.0,0.343,0.6,98.028,K-Pop
0.568,0.472,-14.215,0.0289,0.615,0.942,0.123,0.211,120.005,K-Pop
0.674,0.33,-14.179,0.0353,0.717,2.05e-05,0.0582,0.937,136.203,Salsa
0.485,0.979,-0.943,0.116,0.00792,0.00171,0.387,0.432,175.074,Breaking
0.309,0.873,-5.782,0.0634,0.000181,0.0,0.0733,0.426,177.886,Breaking
0.655,0.554,-13.417,0.0854,0.229,0.559,0.372,0.473,119.436,Breaking
0.677,0.38,-14.241,0.0324,0.937,0.0571,0.112,0.525,102.036,Ballet
0.527,0.157,-9.749,0.0439,0.86,2.6e-05,0.111,0.241,86.092,Contemporary
0.753,0.932,-2.706,0.119,0.0205,4.31e-06,0.0326,0.918,124.006,K-Pop
0.667,0.451,-6.374,0.0529,0.602,0.000261,0.0994,0.657,78.038,Contemporary
0.413,0.916,-6.348,0.0883,0.00807,0.159,0.0936,0.353,75.076,Breaking
0.567,0.131,-14.124,0.029,0.888,0.0553,0.158,0.0657,104.784,Ballet
0.856,0.721,-6.813,0.0779,0.178,2.14e-05,0.0913,0.902,100.98,K-Pop
0.59,0.63,-6.735,0.0279,0.469,1.02e-05,0.15,0.227,119.962,Contemporary
0.694,0.292,-9.428,0.0755,0.849,0.000105,0.0942,0.408,102.92,Salsa
0.642,0.408,-8.168,0.0396,0.729,0.0,0.185,0.411,119.81,Contemporary
0.623,0.45,-8.347,0.0974,0.924,0.0,0.104,0.892,129.024,Salsa
0.501,0.373,-12.476,0.0308,0.752,4.2e-06,0.0783,0.237,99.037,Hip Hop
0.593,0.791,-5.162,0.165,0.0343,0.0,0.0654,0.881,171.935,Hip Hop
0.764,0.768,-8.769,0.0374,0.12,6.15e-05,0.0688,0.853,114.898,Hip Hop
0.822,0.459,-5.009,0.073,0.287,0.822,0.287,0.521,90.028,Ballet
0.706,0.913,-3.284,0.139,0.115,0.0,0.256,0.712,149.886,Hip Hop
0.747,0.913,-7.218,0.041,0.000711,0.514,0.0477,0.85,130.005,Breaking
0.704,0.488,-7.89,0.039,0.56,1.57e-05,0.0811,0.745,179.76,Contemporary
0.517,0.973,-5.756,0.0791,5.16e-05,0.366,0.0304,0.519,175.083,Breaking
0.719,0.817,-8.511,0.0656,0.157,0.00509,0.483,0.645,92.444,K-Pop
0.828,0.697,-8.831,0.0436,0.0162,0.88,0.0707,0.651,101.983,Hip Hop
0.547,0.577,-1.172,0.037,0.49,0.0,0.0699,0.776,169.853,Hip Hop
0.66,0.93,-7.602,0.0513,0.0137,0.904,0.113,0.227,142.032,Breaking
0.397,0.91,-2.663,0.0427,3.89e-05,8.24e-05,0.762,0.828,135.06,Breaking
0.38,0.488,-6.637,0.029,0.126,7.23e-06,0.115,0.268,156.031,Contemporary
0.377,0.162,-10.586,0.0329,0.896,2.86e-06,0.103,0.326,97.211,Ballet
0.629,0.967,-3.242,0.0725,0.0702,0.0,0.409,0.649,129.996,K-Pop
0.806,0.93,-3.404,0.132,0.253,1.94e-05,0.106,0.666,100.016,Hip Hop
0.723,0.767,-7.324,0.0389,0.00364,0.0782,0.279,0.275,124.016,Breaking
0.626,0.749,-3.044,0.167,0.213,0.0,0.0866,0.494,193.937,Salsa
0.726,0.652,-7.764,0.11,0.00451,3.32e-05,0.226,0.803,163.879,Hip Hop
0.52,0.274,-10.661,0.0363,0.843,0.0165,0.0724,0.222,64.21,Contemporary
0.729,0.711,-8.04,0.119,0.248,0.0,0.198,0.808,159.019,Salsa
0.68,0.428,-8.107,0.135,0.376,0.000344,0.355,0.334,98.222,Contemporary
0.507,0.195,-16.514,0.0756,0.874,0.92,0.111,0.0709,136.713,Ballet
0.523,0.445,-6.359,0.0329,0.188,0.0,0.18,0.336,78.957,K-Pop
0.232,0.246,-12.142,0.0366,0.976,0.902,0.13,0.183,103.736,Ballet
0.64,0.903,-6.138,0.171,0.0197,0.000142,0.167,0.38,125.095,Hip Hop
0.493,0.967,-2.177,0.0577,0.00142,0.0,0.348,0.514,97.488,K-Pop
0.772,0.758,-3.891,0.0482,0.0433,0.0,0.295,0.654,115.977,Salsa
0.568,0.594,-9.325,0.0292,0.0379,0.371,0.12,0.5,94.984,Ballet
0.838,0.729,-5.733,0.0802,0.0195,0.0089,0.101,0.619,129.999,K-Pop
0.547,0.987,-3.71,0.0783,0.000133,0.000303,0.343,0.382,104.086,K-Pop
0.645,0.83,-4.39,0.0452,0.0192,0.0,0.18,0.471,99.965,Contemporary
0.893,0.959,-7.981,0.169,0.00945,0.669,0.0845,0.45,126.017,Breaking
0.769,0.527,-3.79,0.0436,0.429,0.0,0.197,0.958,125.967,Hip Hop
0.676,0.742,-5.017,0.162,0.561,0.0,0.155,0.694,77.071,K-Pop
0.783,0.722,-4.864,0.0357,0.00537,0.00209,0.105,0.306,97.031,K-Pop
0.441,0.391,-8.883,0.0305,0.902,0.00308,0.105,0.343,79.95,Ballet
0.429,0.698,-8.635,0.0826,0.312,1.74e-05,0.142,0.481,89.971,Salsa
0.228,0.0766,-24.488,0.0368,0.969,0.936,0.119,0.0733,107.474,Ballet
0.637,0.41,-9.69,0.0296,0.343,5.66e-06,0.172,0.347,123.526,Salsa
0.296,0.206,-11.799,0.0412,0.782,0.000225,0.0959,0.202,165.4,Contemporary
0.551,0.524,-7.759,0.0465,0.761,7.31e-05,0.151,0.96,97.979,Salsa
0.7,0.917,-4.897,0.115,0.0773,0.0,0.065,0.888,130.04,Hip Hop
0.714,0.884,-2.932,0.113,0.00985,0.0,0.439,0.584,145.075,K-Pop
0.462,0.955,-3.264,0.0897,0.04,0.0,0.361,0.535,99.031,K-Pop
0.55,0.885,-1.983,0.0372,0.0418,0.0275,0.17,0.735,126.367,Hip Hop
0.796,0.517,-6.289,0.0257,0.613,1.28e-05,0.138,0.614,107.475,Contemporary
0.876,0.725,-5.749,0.0682,0.614,8.94e-06,0.0659,0.901,125.979,Salsa
0.654,0.135,-10.535,0.033,0.938,0.0,0.0983,0.16,100.027,Contemporary
0.638,0.758,-6.851,0.0401,0.328,8.11e-05,0.101,0.51,102.956,Breaking
0.627,0.123,-14.632,0.0298,0.918,1.14e-05,0.0997,0.351,73.551,Contemporary
0.678,0.884,-5.032,0.101,5.21e-05,1.14e-05,0.143,0.458,99.761,K-Pop
0.462,0.187,-19.991,0.0304,0.954,0.847,0.0985,0.252,140.096,Contemporary
0.422,0.514,-6.108,0.0308,0.176,0.0,0.0911,0.195,83.741,K-Pop
0.723,0.551,-13.626,0.0691,0.0282,0.226,0.114,0.0397,130.01,Breaking
0.32,0.288,-13.439,0.0291,0.363,0.00561,0.0943,0.181,77.762,Hip Hop
0.221,0.481,-9.104,0.0613,0.17,0.121,0.173,0.267,49.429,Hip Hop
0.736,0.721,-11.59,0.167,0.336,1.41e-06,0.169,0.728,99.896,Contemporary
0.854,0.291,-11.166,0.202,0.489,0.906,0.114,0.445,158.004,K-Pop
0.865,0.384,-11.953,0.0577,0.024,0.434,0.0682,0.852,122.48,Hip Hop
0.509,0.331,-13.662,0.0451,0.76,0.000105,0.0781,0.826,155.917,K-Pop
0.428,0.338,-13.731,0.0516,0.666,0.00233,0.238,0.479,114.379,Salsa
0.565,0.812,-4.613,0.0431,0.00188,2.68e-05,0.149,0.68,150.105,K-Pop
0.512,0.92,-4.073,0.0584,0.00409,2.14e-05,0.333,0.233,149.851,Breaking
0.638,0.834,-7.468,0.0633,0.705,0.0861,0.157,0.5,104.321,Contemporary
0.668,0.614,-14.337,0.0467,0.0878,0.886,0.102,0.33,126.561,Breaking
0.478,0.772,-6.337,0.0609,0.265,0.0,0.667,0.668,126.072,Salsa
0.35,0.716,-4.95,0.0357,0.131,0.0,0.147,0.201,175.915,Salsa
0.633,0.575,-2.358,0.0357,0.431,0.0,0.316,0.902,154.14,Hip Hop
0.367,0.139,-12.903,0.0465,0.866,0.0,0.111,0.323,85.695,Ballet
0.412,0.601,-10.493,0.0536,0.000866,0.0455,0.321,0.49,114.543,Contemporary
0.594,0.587,-8.705,0.0268,0.413,0.00013,0.0904,0.448,85.002,Hip Hop
0.551,0.953,-5.342,0.0907,0.0369,0.0636,0.0338,0.43,149.973,Breaking
0.839,0.473,-7.835,0.0607,0.641,0.000459,0.0939,0.0644,98.732,Contemporary
0.374,0.203,-12.595,0.0331,0.895,0.000479,0.263,0.32,134.146,Contemporary
0.56,0.746,-2.566,0.0486,0.0112,0.0776,0.0999,0.0387,113.966,Breaking
0.598,0.735,-10.882,0.0973,0.44,0.000215,0.681,0.615,111.129,Contemporary
0.582,0.255,-10.254,0.0306,0.772,0.0,0.0889,0.285,139.884,Contemporary
